0.0, 0.25493645656565656, 9.789522707326889e-05
0.01, 0.24913061414141416, 0.00015167918060430204
0.02, 0.24320681616161616, 9.365822085672806e-05
0.03, 0.237180505050505, 8.773427323301099e-05
0.04, 0.23108840404040404, 0.0001232237462820795
0.05, 0.22526604444444445, 0.0001717144384999336
0.06, 0.2189005737373737, 0.0002477017741293863
0.07, 0.21224780606060606, 0.0001949078976126418
0.08, 0.20617549898989904, 0.00026586493985222706
0.09, 0.20068619797979798, 0.0004227783412262476
0.1, 0.19300444040404036, 0.0003283972426546333
0.11, 0.18717854949494953, 0.0005258841611168577
0.12, 0.1798771676767677, 0.0002813469103677369
0.13, 0.17228680404040403, 0.00043424917446357114
0.14, 0.16682529696969697, 0.0005171021132280811
0.15, 0.1591642222222222, 0.0003226650274428599
0.16, 0.15087656565656568, 0.0006309866094813432
0.17, 0.14506322020202017, 0.0005417423128451213
0.18, 0.13798434343434343, 0.0006600786667460444
0.19, 0.12835027070707067, 0.0007931309666362289
0.2, 0.12093313939393939, 0.0006268093235250685
0.21, 0.11112653333333336, 0.0011099017770984266
0.22, 0.10553082424242424, 0.0007661073703590637
0.23, 0.09413476767676766, 0.001473560807054993
0.24, 0.0827760888888889, 0.002479804571627274
0.25, 0.0778724888888889, 0.0016423760450388386
0.26, 0.060978614141414145, 0.0020684569270016076
0.27, 0.05683757575757575, 0.0029023316792598083
0.28, 0.032205616161616164, 0.005762655861353354
0.29, 0.0135888404040404, 0.004625466762732949
0.3, 0.010373951515151515, 0.004432236872151315
0.31, 0.0008041010101010103, 0.0002638218423047913
0.32, 0.0006992969696969696, 0.00011907479802263026
0.33, 0.001539268686868687, 0.000852032705653554
0.34, 0.0003918303030303031, 0.00010545653867074068
0.35000000000000003, 0.00041577373737373735, 0.00017437067822764473
0.36, 0.0001833858585858586, 6.727847187533177e-05
0.37, 0.0002246989898989899, 7.633709507227171e-05
0.38, 9.128080808080809e-05, 3.6790225431176796e-05
0.39, 6.035555555555555e-05, 3.118708383518803e-05
0.4, 1.515151515151515e-05, 1.0727421102666156e-05
0.41000000000000003, 3.4917171717171716e-05, 1.2389703556128944e-05
0.42, 4.597575757575757e-05, 1.3978900479160178e-05
0.43, 3.047676767676768e-05, 1.1121896033063262e-05
0.44, 2.1676767676767675e-05, 9.260012408916327e-06
0.45, 1.4909090909090908e-05, 6.730355104196874e-06
0.46, 6.416161616161617e-06, 3.5953230624912216e-06
0.47000000000000003, 9.882828282828283e-06, 7.522073927026825e-06
0.48, 8.282828282828284e-07, 5.407881199079811e-07
0.49, 4.282828282828283e-07, 3.036061867972475e-07
0.5, 6.9010101010101015e-06, 3.5996340323454696e-06
