168, 2.4200000000000004, 2.3400000000000003
169, 2.64, 2.62
170, 2.9200000000000004, 2.8400000000000003
171, 3.14, 3.12
172, 3.4200000000000004, 3.34
173, 3.6399999999999997, 3.62
174, 3.9200000000000004, 3.8400000000000007
175, 4.140000000000001, 4.12
176, 4.42, 4.340000000000001
177, 4.640000000000001, 4.62
179, 0.14, 0.12000000000000002
180, 0.42000000000000004, 0.34
181, 0.64, 0.62
182, 0.9200000000000002, 0.8400000000000001
183, 1.1400000000000001, 1.12
184, 1.4200000000000002, 1.34
185, 1.6400000000000001, 1.6199999999999999
186, 1.9200000000000004, 1.8400000000000003
187, 2.14, 2.12
188, 2.4200000000000004, 2.3400000000000003
189, 2.64, 2.62
190, 2.9200000000000004, 2.8400000000000003
191, 3.14, 3.12
192, 3.4200000000000004, 3.34
193, 3.6399999999999997, 3.62
194, 3.9200000000000004, 3.8400000000000007
195, 4.140000000000001, 4.12
196, 4.42, 4.340000000000001
197, 4.640000000000001, 4.62
199, 0.14, 0.12000000000000002
